START	END	STRAND	Lelandais log2 chip-seq 2
366330	366400	+	2.106712336020391
367258	368055	+	2.205373837446602
369498	368221	-	-0.1500254440046075
372686	369858	-	1.3328438723665461
377568	378641	+	0.7476128383657147
380153	379149	-	2.693022246578609
380844	382112	+	2.693022246578609
385209	382354	-	-0.6256044852185021
386697	386870	+	-0.6256044852185021
388379	387102	-	0.9015962959390056
389225	390415	+	0.5531537624904801
391429	392703	+	-0.5488932460136344
393586	392939	-	0.8895760103063495
394159	395427	+	0.08246216019197297
396509	395589	-	0.12663343853101702
397172	399460	+	0.658963082164933
399960	402713	+	0.5461432518306282
403722	403225	-	1.2872819520804712
404659	406497	+	1.2872819520804712
407751	408470	+	0.03683676818037155
408872	409321	+	0.5129512558057681
409866	411563	+	0.4935394729575615
412007	413200	+	1.2842084289382036
415502	413484	-	0.605282485100752
416981	416100	-	-0.3959286763311392
418433	417543	-	-0.3491495636223867
420932	420914	-	0.0766212816029124
421744	421915	+	0.0766212816029124
422462	423145	+	-0.84799690655495
423658	424704	+	0.956056652412403
425468	426763	+	0.9186998978981519
428716	427445	-	0.37851162325372983
430675	429791	-	0.06982144949757142
431844	434588	+	0.06982144949757142
434911	438105	+	0.966525295448912
442861	438338	-	1.9919626809345816
446336	447637	+	3.4801901788040945
448237	448854	+	0.4086397280806932
449135	449619	+	0.8845227825800641
450298	454617	+	-1.903784684740697
455255	454872	-	2.0339473319233377
457287	459590	+	-0.2718046154615259
461539	460019	-	0.8006911917765933
462705	464084	+	0.8006911917765933
470638	472476	+	0.8541491335365452
475276	473462	-	0.6556654920643581
478339	478596	+	-0.21150410519371177
480705	479047	-	0.8786937037778665
482860	481145	-	-0.04580368961312479
488349	486625	-	0.5983830164834777
490959	493064	+	0.7472339296200332
494756	493635	-	0.6208076996678784
496175	495363	-	1.1305841098101443
497928	496714	-	0.15869774601905823
498808	500331	+	0.15869774601905823
500748	501794	+	-1.051530300640082
502432	505713	+	1.3809486086995628
506095	506502	+	-1.7142455176661224
506977	507049	+	2.0348855176438585
507294	507221	-	1.2210534931281498
510041	508677	-	1.5603004464868873
512839	515919	+	-0.7253776198909943
516824	516462	-	0.693338661765948
517269	518633	+	0.19832871644597855
519673	518933	-	0.09310940439148147
520414	521373	+	0.09310940439148147
523923	521749	-	0.04350163863658642
526099	524948	-	0.980634675133069
527676	527038	-	1.34348423825381
529657	528542	-	2.932683731861437
530369	529962	-	2.932683731861437
531308	533968	+	2.932683731861437
535549	534119	-	1.1303966372556749
535983	538259	+	-0.2270689085459212
539883	542789	+	1.2129937233341985
544306	543158	-	0.4934085628317162
545394	544936	-	0.840343334011515
546909	546028	-	0.6874097696919739
550024	547982	-	1.0985638344835895
550402	551331	+	0.7577990975833718
553394	551583	-	0.5797822616154761
555597	554011	-	-0.5849625007211563
558845	558102	-	1.8528957059677893
560169	562505	+	1.8528957059677893
563982	563497	-	0.8043648794517926
564775	564527	-	1.0443941193584534
566725	565844	-	1.0995356735509143
568832	567117	-	-0.25481389902882534
569761	570963	+	-0.25481389902882534
571922	571191	-	0.30863127227390447
574262	572526	-	0.5215371205795226
575188	576804	+	0.5215371205795226
577324	580149	+	1.0250909809628306
580628	581980	+	1.1324502960236495
582481	584523	+	0.7958592832197748
585873	588320	+	0.2274104961030724
590802	591503	+	0.6802430041542648
593461	592439	-	1.1255308820838588
595682	596731	+	0.5172178940853221
597520	598887	+	0.8053525691464563
600351	602792	+	0.12553088208385882
603598	603314	-	0.4489848312021816
604448	605224	+	0.2872819520804712
605636	607507	+	0.2611248158251624
608645	607677	-	-0.2725258548110915
614890	608945	-	-1.5184670889342495
619534	615944	-	1.2866772477043102
620231	621529	+	1.2866772477043102
622411	621782	-	0.21800065221929002
624290	622713	-	-0.37723546656645945
625110	624574	-	2.0078764256106307
625426	625499	+	2.0078764256106307
627233	625707	-	0.9244489669928233
627769	634128	+	0.79612766663435
635618	634458	-	-0.022195746114196196
636105	636935	+	0.6310321494171411
637311	638621	+	0.42113769881526164
639096	641546	+	1.0506260730699681
641921	641848	-	1.48608725063835
644830	644156	-	0.9208297865663924
645956	647302	+	0.9208297865663924
648709	648008	-	0.4030648576127679
649504	651519	+	1.1527702804032454
651760	651488	-	0.0
653622	654848	+	0.8966222601546915
655806	658469	+	1.4624784941961613
659946	658666	-	0.5305147166987798
661200	662210	+	-0.010569241710187294
664049	662538	-	0.4854268271702417
666018	664381	-	0.09090849619821027
666380	667057	+	0.09090849619821027
667631	667704	+	1.359895945086383
669200	667962	-	1.078002512001273
670718	669657	-	0.8977499417520496
672649	671759	-	-0.6240320653997485
672970	673224	+	1.0
675124	673508	-	0.5893676798411575
675486	677603	+	-0.1906835616091098
679280	680626	+	-0.14684138832927116
682283	681102	-	1.6914828243721978
682556	683536	+	-0.045087889528538046
683898	684842	+	0.7722780748528928
686135	685176	-	1.1030934929641036
686948	689461	+	1.1030934929641036
692395	690080	-	0.07972719247073422
694434	696245	+	0.36040224270199805
697711	696605	-	1.1249582704308212
699771	698635	-	1.2563397532597855
702652	701045	-	1.3625700793847084
708640	703325	-	0.27443916910604316
710334	710987	+	0.635427567704144
711183	711112	-	1.2451124978365313
712096	711707	-	1.9541963103868754
713018	714037	+	1.9541963103868754
714367	714439	+	1.3029271329573064
715390	714551	-	0.7557631896203323
716374	718086	+	0.7557631896203323
719173	718481	-	0.18727856819258037
720444	719539	-	0.16745674585156273
722045	725275	+	0.16745674585156273
728434	725369	-	-0.42786153963642737
728786	728702	-	0.8776644570759479
729792	730430	+	0.8776644570759479
732211	730934	-	-0.34444553144879
733490	732591	-	0.5292530681348686
735901	733766	-	0.37304341061421675
737099	736131	-	0.7935491225325736
737449	738312	+	0.37304341061421675
738928	739857	+	0.2607642322089668
740473	742197	+	0.8462905846045469
742610	745483	+	-0.5923420310867539
748746	745585	-	0.1296352804165956
750200	749478	-	1.55050844439203
751143	750496	-	0.21412480535284734
755143	751754	-	1.5043849848741262
755409	755738	+	1.210217707390346
757403	756345	-	1.3219280948873624
758727	761651	+	1.0378020327123845
762373	763521	+	-0.4111954329844497
764170	773280	+	-0.42786153963642737
774319	773528	-	0.7112789505025566
774721	778428	+	0.7369655941662062
778758	778949	+	0.47690275486370315
780310	779426	-	0.045442970761167115
780687	783041	+	-0.4009623140671211
786990	783133	-	0.26810539538121575
787953	787552	-	-0.7327161211648482
788285	789688	+	0.26810539538121575
790086	790547	+	0.8385365773058838
792407	790779	-	-0.13750352374993496
793917	795065	+	-0.13750352374993496
795438	795519	+	1.545824106814198
798163	799509	+	0.1892703511617392
800170	801552	+	1.9546394666001246
802072	803610	+	0.5980780005114144
803992	806022	+	-0.2109876580641986
806428	807279	+	0.13632147121278043
808566	811421	+	0.5452362224055454
812123	813679	+	0.7299108366322558
816001	813998	-	0.15347448066171818
818200	816581	-	0.3099554532212865
820321	819029	-	0.6084214735451451
820773	824699	+	0.7765617685120012
825046	829038	+	0.558490289359965
829562	830194	+	0.6533494757014063
831287	830943	-	0.9096359723473358
832350	831571	-	1.032132620940809
832983	833582	+	0.9096359723473358
834797	833793	-	-0.4118135984045574
835234	837567	+	0.6121839694561805
839319	837766	-	2.9207850372668993
841861	840182	-	0.519671040469437
843228	842809	-	2.2659816898841307
843891	843819	-	1.8928059336025023
847826	847907	+	0.9925825284375172
848204	848947	+	1.4352557786974955
849315	851069	+	-0.3561438102252753
854935	851234	-	1.6943737174417381
856085	856357	+	1.6943737174417381
856941	858176	+	1.211208682843772
858471	859535	+	0.4405725913859815
860381	859749	-	0.8391459889726842
862229	860709	-	0.937415462621977
863663	862629	-	-0.04182017569462706
866701	863906	-	1.2158864574770376
867088	867159	+	0.29490492112081595
867666	869474	+	1.2158864574770376
871255	869942	-	0.7050950788791841
873084	871699	-	0.8418183316258259
874763	873741	-	1.5125540051931061
875087	875015	-	0.03455722203636845
875858	876643	+	1.5125540051931061
878417	876825	-	0.6473283816815297
880863	879007	-	1.2520632880127907
884075	882180	-	0.4694852833012202
885451	887631	+	0.4694852833012202
887985	888842	+	0.5849625007211562
889395	888910	-	-0.49667596830320115
889696	891537	+	0.12800761237607136
893839	891665	-	1.444784842672896
894842	894150	-	1.144389909335175
895441	895097	-	0.927649155775316
895749	897206	+	1.144389909335175
897977	897357	-	1.2439255828860891
898504	899595	+	0.09386692346422232
899921	901144	+	1.4537179674429037
901576	901887	+	1.010268335453827
902500	902099	-	-0.2630344058337938
904578	902881	-	0.29077939631669797
904886	906106	+	1.1586977460190582
907636	906191	-	1.7004397181410922
909258	907969	-	0.8093164383908903
909589	911175	+	0.28379296600059134
911397	912287	+	0.3758669019981662
912584	913912	+	0.5849625007211562
915411	914062	-	1.787779383720843
916388	917566	+	1.787779383720843
917977	921096	+	0.3768543053909559
923436	921232	-	1.4941090702700426
924090	923833	-	1.4941090702700426
924324	925085	+	1.4941090702700426
926948	925383	-	1.660730008339121
929735	928113	-	2.5405683813627027
932391	931000	-	1.1675999484960686
934608	933082	-	1.584962500721156
936557	935016	-	1.0259952085329445
938040	937195	-	-0.9502469648029004
939751	938648	-	-0.14734171607518692
942327	943151	+	0.06667103964528788
943766	945856	+	1.592955291474687
946987	947622	+	-1.5545888516776374
949287	947782	-	2.082185755355245
949858	949786	-	1.5794873706550052
951126	950095	-	1.0492435190198492
952801	951638	-	0.9429690549636212
954190	953159	-	2.26980536381123
954857	954784	-	1.929159759449551
957776	955545	-	1.6856187141659857
958748	958676	-	1.0544477840223765
964074	959218	-	0.03242147769237743
968580	968810	+	0.7813597135246597
983741	970731	-	-0.7629608026991507
992434	996555	+	0.07907157099119871
997379	998401	+	-0.10780328953451485
1001396	1001605	+	-1.070389327891398
1002627	1006349	+	-0.3479233034203069
1007975	1006569	-	-0.6147098441152083
1011566	1008846	-	0.9888594423947997
1013299	1016337	+	0.9888594423947997
1020373	1025691	+	0.11103131238874395
1027883	1029775	+	-0.07510145524071878
1031055	1030282	-	0.265142068795785
1034953	1031462	-	0.20163386116965043
1035977	1035489	-	1.4728521343996188
1036324	1037190	+	0.20163386116965043
1038373	1037855	-	-0.31146109583629367
1039201	1041642	+	0.41226041460827006
1043203	1042601	-	0.2070962342399365
1043862	1045898	+	0.7681843247769263
1046987	1046028	-	0.032914622472734974
1048151	1047516	-	-0.253756592245783
1052030	1048818	-	1.0324214776923775
1054754	1053030	-	0.6951454184715792
1056629	1058296	+	1.0
1058502	1058429	-	0.461580085215874
1060071	1058860	-	-0.5393656342810456
1063046	1064482	+	-0.8443491295398058
1065957	1065199	-	-0.0489096004809464
1067923	1066916	-	0.7960691145110891
1070108	1069404	-	-0.49410907027004275
1071206	1071757	+	-0.49410907027004275
1072621	1072692	+	1.9803711932510675
1073671	1074762	+	1.2707700546133993
1075178	1077628	+	0.7232906572691296
1078990	1077815	-	0.8158463829512438
1079542	1080720	+	0.2081081953302003
1082474	1081047	-	-0.3353486106496839
1084903	1083728	-	-0.949016071281195
1096813	1100349	+	-5.087462841250339
2602	1577	-	0.6541086617619221
4151	1577	-	-0.022195746114196196
4151	2853	-	-0.022195746114196196
10213	10142	-	0.7500217469916526
12254	12577	+	0.35009876757852343
13682	12843	-	-0.009218530029378664
14366	15079	+	-0.009218530029378664
15423	15352	-	1.4396629475721827
17376	15883	-	0.38781603054381947
20301	19390	-	-0.5379650211839868
21048	22742	+	0.6406719333074437
23733	22849	-	-0.18403194763768776
26676	24103	-	1.7049439211156805
27627	29123	+	1.7049439211156805
29762	30487	+	0.7328959298571592
31269	32894	+	-0.19525629139893388
34645	35103	+	1.0437213774293177
37169	36171	-	0.22571277962805936
39305	40402	+	0.3360492031320152
42804	40807	-	0.2666456593861727
44256	46373	+	-0.6489691131683772
47095	48561	+	0.4659744645040693
48915	49796	+	0.8667334691365357
50462	52915	+	1.6801197337614964
53432	56383	+	0.7640708243288042
57414	56779	-	0.519671040469437
59113	58040	-	1.7321485778684305
59501	60946	+	1.7321485778684305
66900	61246	-	-0.528694281074411
70057	70941	+	1.0369942074822016
72900	73831	+	0.2203900684253001
74694	79826	+	0.524661990453342
82593	79993	-	0.9237644141729148
87427	83483	-	0.45663840374561676
87530	88843	+	1.0233325038306238
91624	89492	-	0.37949338242117675
92699	92049	-	0.6476982560691188
92958	94358	+	0.4314880200594379
94620	95756	+	0.556011127025027
96339	95878	-	1.0976107966264224
96608	97201	+	0.47089073401236137
97772	97398	-	1.736965594166206
98041	97960	-	0.36659714422109063
98637	99929	+	1.736965594166206
100838	100059	-	0.23388806017427727
101282	103579	+	0.5436217053402566
104904	103764	-	0.9746889114708125
105079	105666	+	0.47681369686553365
108195	105760	-	1.386058432307078
108598	108526	-	1.0038523254956067
109127	109924	+	1.386058432307078
111185	112624	+	0.5170584362193528
113385	115256	+	1.1773962508734477
115478	116533	+	0.5890668990538928
118011	116608	-	0.46055215853121245
119928	118375	-	0.03455722203636845
120215	122047	+	0.9638403367045816
122339	123667	+	1.0740005814437767
124473	123787	-	1.5074837480434389
124994	127477	+	1.5074837480434389
127843	129537	+	0.5384199147841259
130476	129649	-	-0.3127874410308935
133832	130812	-	1.2861569638655403
135501	134383	-	-1.490325626583081
136518	137273	+	-1.490325626583081
138326	139228	+	0.2768402053588242
139697	143500	+	0.9845699594303942
145681	143666	-	1.5741557457645734
146477	146404	-	1.1186444964986189
151584	152618	+	0.7865963618908067
154247	154355	+	0.7702129184924298
154646	155629	+	1.665452418581524
156341	156556	+	1.0674629677787388
157229	157157	-	1.8504236439494899
160781	157842	-	-0.014213859219700802
163750	163678	-	1.3319817595512853
172073	164808	-	1.0404790693550705
177152	173901	-	-0.038819248890528166
179310	179238	-	1.2995602818589078
179922	183530	+	1.3038839194176008
184269	187109	+	0.5293701747578388
187614	191738	+	0.28950661719498505
192421	191912	-	0.8460873165463186
194061	192784	-	1.5542657034982397
196501	194396	-	0.5753123306874369
196812	199970	+	0.8978672149630464
200171	200383	+	1.0565835283663676
200829	201914	+	0.5627325533376907
204836	203412	-	0.23995079272075262
205632	205871	+	-1.4192252962422773
207414	209540	+	-0.8374469872140402
210288	209869	-	0.7686744538935444
210632	211489	+	0.49098635251214245
211750	212034	+	0.7686744538935444
215047	212192	-	0.11018291775042287
215693	217195	+	-0.2479275134435856
217322	217432	+	-0.8722444528016274
218079	217645	-	0.8887432488982592
219375	220091	+	0.8887432488982592
221737	220448	-	-0.9375359130533463
223485	222727	-	0.45829069723272775
225445	223820	-	-3.0
226825	226364	-	0.26038968457823003
227226	229910	+	0.19104829300806642
231571	230262	-	-0.13058410981014437
233593	232589	-	0.5807004738669967
233987	234772	+	0.48874718546185314
235915	234977	-	0.24473358909085005
237879	236641	-	1.4825346877969583
238695	241445	+	1.4825346877969583
245351	241644	-	0.6611980865482414
248822	246210	-	0.8359618416346019
252893	250629	-	0.36109869216804014
257549	254862	-	0.34022891163030616
261164	261092	-	1.231005551641156
261400	261843	+	1.96611400584759
263644	262001	-	1.0219147764284406
264512	267046	+	0.6543558361388302
267695	267249	-	0.12663343853101702
269104	267965	-	-0.2279519466783486
272382	269575	-	-0.7948855700953877
274157	273009	-	1.2462638249552902
274420	274491	+	0.9210117038531712
274876	275187	+	1.2462638249552902
275547	277424	+	1.6638795579453776
278209	277727	-	1.1089343715531639
278605	279816	+	-0.24005108783295465
281590	279998	-	0.5224210346524433
283750	282119	-	0.8279765326736899
283904	284287	+	1.0276917338690483
285162	286709	+	0.8279765326736899
288319	286973	-	1.1642293957783094
288611	289303	+	1.1642293957783094
291832	290111	-	0.7112789505025566
294195	292534	-	0.6232325176488734
295476	295949	+	0.27225293586317245
296729	298591	+	-0.01064724419950848
299422	302043	+	2.0715059649756946
302881	305565	+	1.232362710091376
306171	308612	+	2.168662248590677
309045	308707	-	0.32192809488736235
310357	311910	+	0.7155466105313005
313017	314025	+	0.15672550368745303
314612	315166	+	1.0136749368970766
318034	315380	-	0.38466385023532507
320753	318843	-	0.6109577092541008
322493	321030	-	0.5647846187835259
322732	324672	+	1.3219280948873624
326460	324829	-	0.2671040701428407
327555	326713	-	0.7369655941662062
327822	329105	+	0.31685710533994055
329393	329320	-	2.043253197953884
330031	331899	+	2.0293439615821445
334171	332090	-	1.0588936890535687
334536	336089	+	0.16196747966339312
336384	336755	+	0.8512982696452011
337960	336992	-	0.4943599519402496
340270	338756	-	1.6379113806701153
340647	343736	+	1.0228399763581113
345128	343893	-	0.826548487290915
347398	345752	-	1.0117771677763534
348964	348518	-	0.77973387977194
349217	352498	+	1.6702945545209182
352904	354208	+	1.298658315564515
355712	354372	-	0.38187063534364446
356163	358181	+	-0.01105518850899579
358554	359663	+	0.13750352374993502
361342	359858	-	-0.02553509210713765
363517	361909	-	0.45305082521557527
363777	365039	+	0.3325753390868709
365325	366728	+	1.3219280948873624
367053	367748	+	0.717157113086026
368472	370457	+	0.6924909650256013
371024	371465	+	0.784271308944563
371724	372377	+	2.8318201623983326
373116	374417	+	0.7848319054314647
374722	375609	+	0.6664439028597984
377087	375780	-	0.7481928495894603
377534	377881	+	0.3379964635150159
378245	379111	+	0.7481928495894603
383098	379502	-	2.1833228566578553
383930	384367	+	2.1833228566578553
384719	385171	+	2.1833228566578553
386329	385424	-	0.7337199346625521
387835	386924	-	0.4903256265830809
388375	389409	+	1.6221954069201314
390529	389834	-	1.1926450779423958
391191	393203	+	0.6271907361104537
393922	393611	-	0.8966222601546915
395856	397424	+	1.4405725913859815
398083	399294	+	1.4632465923214637
401283	399703	-	0.1397247636666132
404615	403542	-	1.1763227726404628
406058	410602	+	-0.8107296488382608
411050	411427	+	1.6818240399737454
413079	411562	-	1.688641146822825
415048	413393	-	0.09386692346422232
415482	415838	+	-0.4374053123072983
416515	419595	+	0.7467135707177683
420259	422898	+	0.2580681529404444
424083	423298	-	-0.015941543869021503
426177	427742	+	-1.1219905243786104
428994	427882	-	1.1063089021463406
429277	433539	+	0.7318038890504274
434978	433719	-	0.9840584561309785
437354	435699	-	1.1089343715531639
437730	438806	+	-0.29834127456974646
439445	438990	-	-0.2023081752931156
439679	445423	+	1.6651328494051394
445793	446146	+	-1.0552824355011896
447576	446347	-	0.8405217859928036
447836	449728	+	0.8405217859928036
450015	449942	-	1.0510741845942693
450562	454479	+	1.486314912788245
454697	455792	+	-0.8624964762500651
456300	458099	+	0.19877986411449747
458449	460413	+	0.780686971595524
461893	460655	-	-0.43133931160794425
462163	464562	+	-0.1056101879605988
465532	466518	+	0.69131448189349
468128	466782	-	0.2630344058337938
471962	468765	-	-0.4854268271702417
474844	472406	-	1.1950159824051427
475587	476606	+	1.1950159824051427
477782	476763	-	0.7892329037831792
479670	478312	-	0.929610672108602
480581	479913	-	1.287162676726686
481253	483394	+	0.929610672108602
483782	485743	+	0.43171624042547413
487098	485863	-	0.6984914463515703
488753	487452	-	0.09621531525930298
494336	489747	-	-6.022367813028454
504069	501919	-	0.0630097975258005
507072	504544	-	0.8756718649977985
507573	507316	-	1.3479233034203069
507849	508583	+	0.6551715030025589
508860	509747	+	0.6520766965796931
510020	510943	+	1.0061522269815952
511210	512100	+	0.29834127456974663
515351	513918	-	0.47130571892558915
516515	515847	-	1.2484370296208358
517202	516870	-	0.7631971357393859
519347	517428	-	1.177127687600666
520083	520682	+	0.611597627224623
521362	522477	+	1.3246734716261797
523169	523549	+	-1.5849625007211563
526493	523770	-	0.8073549220576041
528613	527054	-	0.5025003405291834
528997	530043	+	0.45371796744290366
532869	530428	-	-0.3939142077130898
533919	533614	-	0.697730430883106
538503	534283	-	0.10612835086134315
540032	539466	-	-0.2718046154615259
540710	545416	+	0.14607825948794462
545919	547193	+	1.4451395310682629
548199	547495	-	1.550552469935325
549125	548712	-	0.6100534816839867
550329	549568	-	-0.5966443057687916
550672	551192	+	0.6100534816839867
553406	551562	-	-1.106915203916512
553745	554044	+	-0.8454900509443752
556054	554231	-	0.973527788638809
557558	556527	-	1.24925902718913
559628	558678	-	-0.055495112591703574
559944	560519	+	0.8014543206179199
561710	560739	-	1.584962500721156
562570	564147	+	0.9641992785721532
565372	564491	-	-0.25311893696871113
566964	565921	-	-1.1424442650202054
567376	567765	+	0.36964559646482953
569638	568124	-	0.048498517691190124
572331	571225	-	1.8996330414702294
576822	574501	-	0.42662547355405556
577484	577278	-	0.5397332467281585
577719	581045	+	0.8869910381708137
581464	582420	+	0.07400058144377678
583785	582568	-	0.6623670044067629
584111	585373	+	1.0249463571302309
586031	587572	+	1.3615551690080732
588053	588868	+	0.35075674794658096
589288	590814	+	0.3699496097503059
596457	591163	-	-0.05004068249959545
599275	597098	-	0.854949667196717
599887	600336	+	-0.09386692346422233
602147	600516	-	0.3712558072509306
603898	602954	-	0.680721483526587
606867	605140	-	0.7303929402427201
608292	607459	-	-0.622437206139819
609731	609450	-	-1.5961030583263565
612270	610975	-	1.0772429989324603
616977	614059	-	2.1646596852296702
617360	617289	-	1.8784989949522939
621129	617932	-	0.1069152039165119
621951	622415	+	0.1069152039165119
624277	622640	-	0.4485900589898704
625604	630616	+	0.4485900589898704
630978	634214	+	0.26848883592590195
634596	635390	+	-0.4059923596758367
636846	636175	-	0.4150374992788437
637316	638311	+	1.8505526114587065
638508	638437	-	0.8671643172929079
639415	639077	-	-0.39993060688863546
642527	640041	-	-0.43812111239188506
644531	645397	+	0.9743133563363503
648627	645658	-	1.6105883083966508
650640	649591	-	0.7369655941662062
651309	654392	+	-0.1604646721932461
654817	655521	+	0.3145106233248794
656890	655589	-	0.6438561897747247
658740	657226	-	0.7369655941662062
659657	659025	-	0.2527660703799667
660284	661822	+	-0.5486206536574358
663855	662041	-	0.7916827638752749
664270	665289	+	0.7946810920224935
666426	665599	-	0.33703498727757064
667811	669847	+	0.33703498727757064
673529	670212	-	-0.46097378344570283
674365	676644	+	0.9336575051713041
677513	681250	+	0.37851162325372983
682606	681641	-	0.6991335206404673
684122	685252	+	0.6991335206404673
686331	685582	-	1.84582906987224
687628	688371	+	1.84582906987224
691926	688858	-	0.0
695093	695707	+	-0.6100534816839867
696331	695807	-	-0.15947821400719653
696814	697986	+	0.5796682010516432
698784	698356	-	-0.010888316142736243
702448	700532	-	1.0390998196889403
705907	703034	-	0.04350163863658642
708167	706716	-	-0.4462562298895639
708554	710980	+	1.4675049191729794
711496	713091	+	0.03622018791275316
713487	715358	+	0.5501970825604795
716085	717152	+	0.16772744573806653
717856	718944	+	0.05889368905356862
719991	721025	+	0.015430040569605969
722224	721367	-	0.8038574778213772
725538	722608	-	0.9445048874082965
727961	726663	-	0.9418970454364318
732987	730066	-	0.07400058144377678
736055	733686	-	1.3962602922482157
738077	736677	-	0.4617307347268854
738538	740193	+	1.1779983019779945
740949	742451	+	3.9058095202181873
747830	743067	-	0.635427567704144
751194	748336	-	-0.20645087746742632
752132	752458	+	0.2490275478399146
753062	753592	+	-0.8458290698722399
754425	753637	-	0.5849625007211562
757188	754822	-	0.94277513130705
757665	758888	+	0.44541114832236256
763092	759175	-	-0.7732291381529778
764042	765856	+	-0.5013977840820251
766589	767386	+	0.5474877953024933
768885	767587	-	0.20780488511340164
769398	770417	+	0.4854268271702417
770997	771464	+	0.19417254768898973
774323	771900	-	0.9023033261128668
774882	778616	+	0.0
779068	779151	+	0.3091040545297786
779482	781719	+	0.3091040545297786
782059	782283	+	-1.0255350921071376
782640	783128	+	-0.9740047914670558
784728	783310	-	0.26881675842780006
791717	785064	-	-0.035623909730721375
792654	793583	+	-0.035623909730721375
794667	795710	+	-0.2944473584652553
797149	796151	-	0.3041533931593862
797953	798978	+	0.1743301805623134
802329	799207	-	-1.2163179069267636
805472	803679	-	1.4454111483223626
806631	808349	+	1.4454111483223626
809506	815202	+	-0.6438561897747247
815653	817911	+	0.08641475181747328
821764	818234	-	-0.523561956057013
822590	823642	+	0.11103131238874395
825613	823820	-	0.5898119003825519
828139	826640	-	1.2108967824986185
832233	829222	-	-0.4506614090095652
834981	833113	-	-1.0692626624371138
835467	837626	+	-0.2630344058337938
839118	837967	-	0.4802216680389812
840472	839669	-	-0.7580272096940358
843774	841369	-	0.47237067434479546
845966	844215	-	1.8124348394219574
846337	846218	-	1.8124348394219574
846742	847881	+	1.8124348394219574
848348	849391	+	0.11735695063815874
853219	849629	-	1.2094533656289497
853530	855743	+	0.44523773705454295
856728	856102	-	0.8207754378199258
858865	857192	-	0.6887983117056962
859191	860210	+	1.1020209369405087
860867	862108	+	1.1386535397860302
862513	864741	+	0.44214272944144184
865291	867792	+	0.34716538638638517
868299	869195	+	0.2848811081320425
870335	869388	-	-1.9425145053392399
871867	873198	+	-4.408392185636831
875855	873456	-	0.7210240502971845
876906	876226	-	0.32192809488736235
878783	877386	-	0.3946312886170069
880751	879267	-	0.9053631258619248
882105	881038	-	0.6753090028174101
883552	882437	-	0.5109619192773794
884154	883894	-	1.0099154688650829
884779	888624	+	0.5109619192773794
889269	891839	+	0.3410369178350669
892829	893920	+	0.10433665981473553
894680	895225	+	0.35267161831847016
897205	898194	+	1.1115083152169902
901299	898456	-	0.36109869216804014
902880	904658	+	0.36109869216804014
905707	905105	-	0.8115549105868897
906232	907293	+	0.5384199147841259
907869	909281	+	0.8115549105868897
910167	912635	+	-0.1565044856799908
913793	915106	+	2.5083412191182437
915500	915799	+	1.2118386431757067
916357	917022	+	1.3051384369235106
917765	918973	+	0.7833760591231644
920703	921596	+	1.584962500721156
924510	922018	-	0.29808135293299465
925576	924990	-	0.41063232015884277
925839	926774	+	0.29808135293299465
927418	926972	-	1.8735886204576908
928134	928207	+	1.620882074976099
929489	928455	-	0.43609911480667357
929926	930627	+	0.49381461266296084
932739	930802	-	0.4432343911094959
933145	936360	+	-0.08746284125033943
940777	936524	-	-0.16794463731407164
943220	941571	-	1.9179457841175143
945030	944110	-	0.2672838788351518
945621	946055	+	0.8324459030204345
946436	948028	+	-0.282399730700725
948675	950921	+	1.0907654639231823
953072	952083	-	6.504239012913058
955708	953621	-	1.3168571053399405
956118	956774	+	1.3594028003060252
957247	958104	+	1.3168571053399405
959090	958467	-	0.7979562240553545
960785	959883	-	0.5667002943284278
961496	962971	+	0.8057311795779402
963886	965109	+	0.4410753601803672
965919	965386	-	0.06529146025171914
968085	966181	-	-0.14244426502020535
969083	969934	+	-0.14244426502020535
973259	974542	+	1.4270101409449198
976274	978052	+	0.9335726382610239
979915	978692	-	1.3131578852596304
980400	981422	+	1.372201301368586
983038	981617	-	0.32842185697286275
983405	985264	+	0.22650852980867975
987666	985402	-	1.1188362295098506
989186	988050	-	0.9201466923107854
989719	990279	+	0.9201466923107854
990695	993127	+	0.21041977967037184
994957	996150	+	0.7548875021634686
996974	996792	-	0.526629190404829
998756	997347	-	0.09621531525930298
1000288	999365	-	0.20645087746742624
1002204	1000573	-	-0.27356507332596336
1003396	1002530	-	-0.012072832300574972
1005890	1003911	-	0.9335726382610239
1008063	1006624	-	1.4822361991667439
1009995	1008835	-	-0.40717538150587357
1011777	1010761	-	0.17306470897287962
1012918	1012289	-	1.3025627700204314
1014251	1013323	-	0.7788725459001297
1016439	1015309	-	0.5049230027960391
1020031	1016825	-	-0.1049695596015425
1022596	1021676	-	-0.4106323201588426
1023529	1027566	+	-0.16196747966339306
1029320	1029910	+	4.141485815917481
1032355	1030397	-	0.717600269299275
1032847	1034079	+	0.21412480535284734
1035178	1034276	-	0.6124432371432632
1035745	1037154	+	0.47022041454815244
1038017	1037574	-	-0.15024263558061254
1039996	1038392	-	1.0280143761695966
1041784	1045221	+	-0.8579809951275721
1046446	1045346	-	0.5805438294541512
1046800	1047771	+	0.6156592979440726
1048132	1049292	+	0.5805438294541512
1051532	1049391	-	0.8095693431230462
1054949	1051926	-	-0.28317205140487006
1055975	1055802	-	-0.15919859484925386
1058405	1056204	-	0.8292696984860446
1059513	1058824	-	0.7504804006406878
1061423	1060575	-	0.5176072329193916
1063241	1061847	-	-0.08572987402588397
