FEATURE_NAME	START	END	STRAND	Roetzer log2	Lelandais log2 Rep1	Lelandais log2 Rep2	Kuo log2 Rep1	Kuo log2 Rep2	Kuo log2 Rep3	Lelandais log2 Chip-Seq Rep1
CAGL0J07810g	764042.0	765856.0	+	0.157638613	-0.0136829095882886	-0.108418552398064	0.5242002533732258	0.7673653899189808	0.5109125409936763	0.39993060688863546
CAGL0J07832g	766589.0	767386.0	+	-0.407619	-0.14138957557668302	-0.32770985723873	0.05016111423279915	0.15380527079328477	0.04816795737586682	0.6407502789069031
CAGL0J07854g	768885.0	767587.0	-	0.291537926	0.176850835621295	-0.144355990035335	-0.08570574484809396	-0.00963359147517341	0.03355147375836246	0.6419524793059859
CAGL0J07876g	769398.0	770417.0	+	-0.032841164	-0.0336806146672225	-0.0160282562609787	0.2238979535954082	0.22090821831000976	0.03355147375836246	0.6419524793059859
CAGL0J07898g	770997.0	771464.0	+	-0.49234644299999997	0.26679246541012996	-0.0553225825230267	0.13786001593782546	-0.020928146997790418	-0.04982892142331048	0.04580368961312475
CAGL0J07920g	774323.0	771900.0	-	0.347701707	0.0718208932956968	-0.0829927974582097	-0.2677474044479215	-0.27738099592309484	-0.006311663380286056	-0.16794463731407164
CAGL0J07942g	774882.0	778616.0	+	0.34844263200000003	0.22135271369817303	-0.166937835302727	-0.2760522246851397	-0.300966685396795	0.05148988547075409	0.013056152825446286
CAGL0J07953r	779068.0	779151.0	+				-0.1165996761305464	-0.13952097998526922	-0.07640434618240927	0.17263938613934848
CAGL0J07964g	779482.0	781719.0	+	-0.016867252	0.460731006351424	-0.256147938057435	0.24814802868808591	-0.0388665587101821	0.18104508117136123	0.17263938613934848
CAGL0J07980g	782059.0	782283.0	+		0.588872426821982	0.209316128361849	0.16775736879181172	-0.3471414859157294	0.15745939169766093	0.026231541573179445
CAGL0J07986g	782640.0	783128.0	+	0.500948459	0.20995331326457697	0.370310299446653	-0.12291133951083237	-0.2238979535954082	0.28269608087491443	0.1300605405643729
CAGL0J08008g	784728.0	783310.0	-	0.23449087	-0.00657820972801822	-0.132730719220166	0.11360994084514786	-0.061455669755416255	0.09434275789480107	0.3839149817830633
CAGL0J08030g	791717.0	785064.0	-	-0.170491303	0.14349121050498098	0.00275327399439829	0.16310666945896946	-0.14649702898453262	-0.13254493098600575	-0.041820175694627065
CAGL0J08052g	792654.0	793583.0	+	-0.225011088	-0.13142102819608803	-0.103638233783148	0.16310666945896946	-0.14649702898453262	-0.08670232327656016	0.14505033280328314
CAGL0J08074g	794667.0	795710.0	+	0.374160746	0.0365794235530902	-0.1526638752815	0.02524665352114386	-0.0122911339510832	0.0863701304670713	-0.044854235784260434
CAGL0J08096g	797149.0	796151.0	-	-0.24798046399999998	-0.0890353715683985	-0.265281517223786	0.39364847924415247	0.7916154650116586	0.46241239080832086	-0.049468676264299766
CAGL0J08118g	797953.0	798978.0	+	-0.5431922379999999	-0.130024630899779	-0.115493766739241	0.39364847924415247	0.7916154650116586	0.46241239080832086	0.6989977439671857
CAGL0J08140g	802329.0	799207.0	-	0.25607982	0.13052528034494	-0.16938310152426198	1.3536856986666002	1.5676178679773463	0.6580739555971865	-0.03476541816067664
CAGL0J08162g	805472.0	803679.0	-	0.016186221	-0.350082603206278	0.332984502497463	0.977311245515862	0.8846294516685045	0.35976481267630134	0.4268146670551974
CAGL0J08184g	806631.0	808349.0	+	0.7521118440000001	-0.950871577642173	0.277269958348216	0.977311245515862	0.8846294516685045	0.35976481267630134	0.4268146670551974
CAGL0J08206g	809506.0	815202.0	+	0.330061469	0.0326365809614187	-0.146608345301706	-0.14284290808015665	0.01959937575983528	-0.1647676335064131	0.6234366485357921
CAGL0J08228g	815653.0	817911.0	+	0.061861400999999996	0.0489195009791007	-0.00751593231560005	0.2036341922165953	0.24416171497422107	0.20562734907352767	0.4184043503772425
CAGL0J08250g	821764.0	818234.0	-	-0.612660886	0.144495091619873	0.0231857363047523	-0.09467495070428975	-0.08238381675320652	-0.09434275789480111	0.3242720353556614
CAGL0J08272g	822590.0	823642.0	+	0.5132382129999999	0.37887356005711104	0.199958355922599	-0.09467495070428975	-0.08238381675320652	0.09533933632326741	0.4530508252155753
CAGL0J08294g	825613.0	823820.0	-	0.62786637	0.00407580022788659	0.397152794940745	0.910540490808626	0.8444341217203674	0.5158954331360073	0.28950661719498505
CAGL0J08316g	828139.0	826640.0	-	-0.9444819990000001	-2.77397341420478	-1.28766896185586	0.16277447664948064	0.22522672483336306	0.11460651927361402	0.3730434106142168
CAGL0J08349g	832233.0	829222.0	-	-0.282059419	-0.336049875781437	-0.0428554259364329	-0.329867459822315	-0.2574494273537706	-0.2767166103041172	-0.13124453327825267
CAGL0J08371g	834981.0	833113.0	-	0.05805528	-0.17068686883546397	-0.16996864745833803	-0.28302827368440325	-0.2126033980727913	0.03720559466273833	0.2308838822300877
CAGL0J08393g	835467.0	837626.0	+	0.131768652	0.0110017482959369	-0.16346873497355	-0.28302827368440325	-0.30196326382526134	0.09002425137144739	0.5457411909234376
CAGL0J08415g	839118.0	837967.0	-	-0.397750315	-0.556735889880483	-0.589195079121595	-0.235524701927514	-0.09434275789480111	0.06344882661234857	0.6577188431564704
CAGL0J08437g	840472.0	839669.0	-	-0.264515489	-0.266421409230368	0.00887185300011115	0.6670431614533824	0.629837566790644	0.37205594662738445	0.3423921974470779
CAGL0J08459g	843774.0	841369.0	-	-0.239049806	0.0019651512029496	-0.23921850338613604	0.9351227587107924	0.8235059747225771	0.4750357175688928	0.9719856238304034
CAGL0J08481g	845966.0	844215.0	-	-0.32158796100000003	-0.751929592006073	0.32742778746642304	0.35345314929601546	0.35278876367703793	-0.11859283298747876	1.603699063302742
CAGL0J08503r	846337.0	846218.0	-				0.35345314929601546	0.35278876367703793	-0.11859283298747876	1.603699063302742
CAGL0J08547g	846742.0	847881.0	+		-0.514574117267033	0.36408432273641295	0.35345314929601546	0.35278876367703793	-0.06477759785030361	1.603699063302742
CAGL0J08569g	848348.0	849391.0	+	-0.005760524	0.0619989306275586	-0.102888946869593	-0.282031695255937	0.2378500515939353	0.14948676426993124	0.463400520840243
CAGL0J08591g	853219.0	849629.0	-	0.278907654	-0.17062817851700102	-0.0544033564746385	0.5072584200893002	0.492309743662307	0.16011693417357098	0.9381205524133216
CAGL0J08613g	853530.0	855743.0	+	-0.131344713	-0.7291125760764721	-0.035733231398228996	0.28967212987417795	0.3182407114902092	0.16011693417357098	0.4121947495100186
CAGL0J08635g	856728.0	856102.0	-	-0.585772875	-0.142388318334604	-0.44364941995503	0.5627346192739192	0.3544497277244815	0.29997010696832893	0.7802187921200902
CAGL0J08657g	858865.0	857192.0	-	-0.057655079000000005	-0.27669253040156	0.0897022649283307	0.14550045055606653	0.23220277383262652	0.4683918613791181	1.0757675076179647
CAGL0J08679g	859191.0	860210.0	+	0.621380567	0.167000506491603	0.49928269842054607	0.22589111045234067	0.23220277383262652	0.4683918613791181	0.7392906471124502
CAGL0J08712g	860867.0	862108.0	+	-0.077452526	-0.311513760682441	0.413510912409681	0.8268279028174644	0.3301996526318039	0.2537953064493946	1.2105669859396584
CAGL0J08734g	862513.0	864741.0	+	0.108964663	-0.0279285784210799	0.109488056265289	1.252034698963047	1.8170946679033873	0.2195794470720546	0.5890668990538928
CAGL0J08756g	865291.0	867792.0	+	0.042173022000000004	-0.0246535380355131	-0.212990852166296	0.0614556697554161	0.004982892142331148	-0.06112347694592754	0.9693032027770836
CAGL0J08778g	868299.0	869195.0	+	0.09191308	-0.162828590646353	-0.0112814893481568	0.24083978687933377	0.7779955598226204	0.1714114896961878	0.2819383635586769
CAGL0J08800g	870335.0	869388.0	-	-0.348762742	0.0244401462485879	-0.18359590091111702	-0.19267182950346692	0.23851443721291263	-0.0029897352853986334	-1.0544477840223765
CAGL0J08822g	871867.0	873198.0	+	-0.033731901	0.11820069416630302	-0.23865748787094396	0.13885659436629189	0.3358469303931124	0.28967212987417795	-1.2837929660005911
CAGL0J08844g	875855.0	873456.0	-	0.732994313	0.460490588765109	0.09846099345527301	0.01528086923648179	0.10464073498895193	0.041524101186092115	0.5714159688832086
CAGL0J08866g	876906.0	876226.0	-	-0.19137342100000002	0.36280768704216493	-0.330560615117022	-0.20595954188301654	-0.2753878390661623	-0.06610636908825854	0.21759143507262685
CAGL0J08888g	878783.0	877386.0	-	-0.275932777	0.0670720176590237	-0.33804950765712105	-0.14118194403271295	-0.11427432646412532	0.36076139110476757	-0.3658714424749593
CAGL0J08910g	880751.0	879267.0	-	0.36788502	0.358468898791101	0.10935486572145699	0.6158854687921171	0.6065840701264325	0.4165697830988754	0.10309349296410372
CAGL0J08932g	882105.0	881038.0	-	0.12385431	0.5194470108913289	-0.0027382275067315102	0.43284723076382337	-0.01760621890290298	0.47337475352144903	0.28798076296402464
CAGL0J08954g	883552.0	882437.0	-	-0.400154059	-0.109090680197288	-1.22303749418469	0.9454207358049433	0.8042387917722306	0.14317510088964527	-0.17195268278929493
CAGL0J08976g	884154.0	883894.0	-		-0.653341840109223	0.432565656771544	0.3883333942923326	0.5248646389922033	0.496296057376172	0.5446304066859381
CAGL0J08998g	884779.0	888624.0	+	-0.361178135	-0.280158600896268	0.13586285680923	0.3883333942923326	0.49828921423310446	0.11560309770208033	-0.17195268278929493
CAGL0J09020g	889269.0	891839.0	+	-0.933006856	-0.5137998925069129	-0.16076469222983802	0.8082251054860952	0.8072285270576289	0.07740092461087539	1.011972641666076
CAGL0J09042g	892829.0	893920.0	+		0.494968514169214	-0.7594225499634271	0.9417666149005671	0.7132179619723168	0.3022954566347499	-0.24721770037101898
CAGL0J09064g	894680.0	895225.0	+	-0.391191658	0.11849759032089802	-0.0628095848312995	0.8291532524838857	0.7504235566350552	0.46075142676087705	0.2739227219765299
CAGL0J09086g	897205.0	898194.0	+	-0.510712765	0.15624640084717198	0.11084927228974	0.3252167604894728	0.47702887442582537	0.4630767764272982	0.1783372412585124
CAGL0J09108g	901299.0	898456.0	-	0.2914415	0.20173993757565198	-0.291805884451492	0.21791848302461114	0.2378500515939353	0.15978474136408205	0.2515387669959644
CAGL0J09130g	902880.0	904658.0	+	-0.232274142	-0.00122543650588345	-0.23697892682136104	0.16244228383999204	0.14284290808015654	0.214264362120235	0.1389764131488105
CAGL0J09152g	905707.0	905105.0	-	-0.15555961199999999	0.0412469394790735	-0.17302166852274	-0.03288708813938484	0.01727402609341418	0.2272198816902957	0.4566384037456168
CAGL0J09174g	906232.0	907293.0	+		0.27892632098789005	-0.216982871372775	0.0029897352853984764	0.01727402609341418	0.2272198816902957	0.16349873228287956
CAGL0J09196g	907869.0	909281.0	+	-0.544723309	0.23675577999887398	0.0264631106387003	0.06677075470723595	-0.16875394722027806	0.0	0.2854022188622483
CAGL0J09218g	910167.0	912635.0	+	0.593343197	0.318130363920503	-0.18096661536852698	0.028568581616031416	0.3836826949594903	0.16244228383999204	-0.07860983469636633
CAGL0J09240g	913793.0	915106.0	+	-0.476664163	0.488423956836183	0.0100850709313243	1.190246836398142	0.8965883928100989	0.36275454796170015	0.914270125974116
CAGL0J09262g	915500.0	915799.0	+	-1.096392891	-0.141250764260238	-0.20467163317528098	0.3301996526318039	0.3886655871018214	0.27738099592309484	1.6044586763469533
CAGL0J09284g	916357.0	917022.0	+	-0.352479186	1.3479007921129	0.907883907994111	0.3301996526318039	0.18469920207573728	-0.1255688819867423	0.6495027529158668
CAGL0J09306g	917765.0	918973.0	+	0.5210503479999999	-0.0539655849292905	0.31101916563967796	0.7042487561161208	0.3740491034843171	0.75440987034892	0.22588140741632776
CAGL0J09328g	920703.0	921596.0	+	-0.013364761999999999	-0.080664689740302	-0.0111349096971064	0.6314985308380876	0.3395010512974885	0.06311663380285988	0.5367534076785364
CAGL0J09350g	924510.0	922018.0	-	-0.34354659299999996	0.00359750757479715	-0.26031580492031603	0.5942929361753491	0.32588114610845037	0.18104508117136123	0.5849625007211562
CAGL0J09372g	925576.0	924990.0	-		-0.7083653934131031	0.32041221230451195	0.9690064252786438	0.7278344455898211	0.115935290511569	0.7554619377835957
CAGL0J09394g	925839.0	926774.0	+	-0.40595052	-0.0909801101218984	0.0142576318025522	0.5942929361753491	0.32588114610845037	0.12955519570060725	0.5849625007211562
CAGL0J09416g	927418.0	926972.0	-	-1.299220742	-0.12498157965551701	-0.228752391177792	0.006311663380285993	0.44015547257257553	0.10032222846559842	1.49267491067311
CAGL0J09438r	928134.0	928207.0	+				0.18038069555238365	0.2275520744997844	0.10032222846559842	1.4583290621901392
CAGL0J09460g	929489.0	928455.0	-	0.46187255	0.506577562913494	0.0882508917575528	0.25545627049683817	0.6348204589329748	0.22024383269103215	0.3680400197416745
CAGL0J09482g	929926.0	930627.0	+	1.093584043	0.00585158338876636	0.4013183964410061	-0.04384945085251324	-0.11493871208310277	-0.024250075092677764	0.2188346019232587
CAGL0J09504g	932739.0	930802.0	-	0.865606619	0.00122430367590285	0.20435979812952998	0.012623326760571854	0.4315184595258683	-0.03288708813938484	0.5940076403241633
CAGL0J09526g	933145.0	936360.0	+	0.44877882399999997	0.0697773272405273	0.111397770295319	0.3086071200150359	0.47736106723531396	0.1657642119348794	0.2461605872693978
CAGL0J09548g	940777.0	936524.0	-	0.03302075	0.166844902581719	-0.15868383955371598	0.8912733078582794	0.36076139110476757	0.578015488510401	0.6352357072023798
CAGL0J09570g	943220.0	941571.0	-	-0.032023058	-0.482572842972923	0.13651258242199701	0.23353154507058171	0.4428130150484854	0.1644354406969244	0.8125413687729393
CAGL0J09592g	945030.0	944110.0	-	0.277678847	-0.638144205033572	0.31502867926912503	0.045510414899956775	0.22024383269103215	0.1152709048925914	0.8249132934419087
CAGL0J09614g	945621.0	946055.0	+	0.47066695299999994	0.196223444988469	0.460083358271911	0.045510414899956775	0.22024383269103215	0.14084975122322413	0.7787857698608331
CAGL0J09636g	946436.0	948028.0	+	0.46710337700000004	-0.189874269799881	0.0978215200409	0.07640434618240925	0.22024383269103215	0.12224695389185497	0.8249132934419087
CAGL0J09658g	948675.0	950921.0	+	0.174734915	-0.07273699988983799	0.21431854277159199	0.18768893736113593	0.2541274992588833	0.09633591475173357	1.1107470655075389
CAGL0J09680g	953072.0	952083.0	-	1.901803739	1.28572130993156	1.56095499233787	0.6770089457380445	1.0317908662720146	0.3494668355821504	4.312277924853643
CAGL0J09702g	955708.0	953621.0	-		-0.681156084884924	0.544477259431289	0.15347307798379614	0.6650500045964498	0.18968209421806836	0.955800196089465
CAGL0J09724g	956118.0	956774.0	+	-0.556493871	-0.543675772784933	0.0295928808806216	0.15347307798379614	0.6650500045964498	0.18968209421806836	0.8073549220576041
CAGL0J09746g	957247.0	958104.0	+	0.35983958200000005	0.398202146410786	0.39375121797659596	0.11726406174952378	0.5467893644184599	0.17938411712391755	0.955800196089465
CAGL0J09768g	959090.0	958467.0	-	0.21024380399999998	-0.018889114141051003	-0.18286380331584803	0.19499717916988824	0.7447762788737468	0.4085971556711457	0.6315050866581865
CAGL0J09790g	960785.0	959883.0	-	-0.295025986	-0.543046153095288	0.119474316290432	-0.055144006375130256	-0.10032222846559843	-0.22721988169029553	0.6036990633027419
CAGL0J09812g	961496.0	962971.0	+	-0.787390668	-0.814369128958128	-0.0395185303396458	0.11693186894003506	0.1481579930319765	0.2378500515939353	0.7216988375128958
CAGL0J09834g	963886.0	965109.0	+	0.488013634	-0.0397843414352965	-0.0973907995761937	0.2518021495924621	0.36009700548579	0.030561738472963583	0.6901447374132128
CAGL0J09856g	965919.0	965386.0	-	-0.794438201	-0.16322593046361902	-0.22245319139637199	0.232867159451604	0.16975052564874407	0.15446965641226243	0.4903256265830809
CAGL0J09878g	968085.0	966181.0	-	0.307728798	-0.193259839729851	-0.203211473268517	0.9670132684217112	0.6590705340256527	0.45012125685723753	-0.30100225603281433
CAGL0J09900g	969083.0	969934.0	+	-0.579245795	-0.41020619079552795	0.27692405039067997	0.9670132684217112	0.6590705340256527	0.45012125685723753	-0.19930880822340669
CAGL0J09922g	973259.0	974542.0	+	-0.537795143	0.0419762557286718	-0.0141426078824357	0.7716838964423343	0.7374680370649945	0.26243231949610163	0.8674438064432984
CAGL0J09944g	976274.0	978052.0	+	-0.307774793	-0.27092919687417605	0.515741322828935	0.3052851919201486	0.2544596920683718	0.4594226555229223	0.7562339278709851
CAGL0J09966g	979915.0	978692.0	-	-0.338273101	-0.297047202642926	-0.572951053524525	-0.24216855811728866	-0.18768893736113607	0.059794705707972635	0.7487427619425597
CAGL0J09988g	980400.0	981422.0	+	0.45838142600000004	-0.7615568963785909	0.6105430572503721	0.005315084951819755	-0.06776733313570225	0.08537355203860532	1.141832694412959
CAGL0J10010g	983038.0	981617.0	-	0.91157934	0.22059176642117	0.41268688166531897	-0.31558316901429945	-0.016609640474436787	0.12889081008162975	0.6875322343617039
CAGL0J10032g	983405.0	985264.0	+	1.2121333029999999	0.40636079091869	0.313425056438344	-0.31558316901429945	-0.16908614002976669	-0.06112347694592754	0.3964218211114969
CAGL0J10054g	987666.0	985402.0	-	0.042375962	-0.0450534769593402	-0.11615431914957901	1.35900078361842	1.4008570776140008	0.3504634140106167	0.8113904352927609
CAGL0J10076g	989186.0	988050.0	-	0.147950503	-0.516893267262013	0.27100820548359605	0.2514699567829734	0.3059495775391261	0.2096136627873927	1.0460123977568363
CAGL0J10098g	989719.0	990279.0	+		-0.8131414610846491	0.616357810981271	0.22688768888080693	0.3059495775391261	0.2082848915494377	0.6669558729184637
CAGL0J10120g	990695.0	993127.0	+	0.36460801200000004	-0.0284676013957474	-0.0617513429068215	0.2514699567829734	0.35013122120112805	0.48666246590099854	1.0460123977568363
CAGL0J10164g	994957.0	996150.0	+	-0.066944468	-0.0012296988389712599	0.342122954661382	0.5102481553746989	0.3969704073390399	0.028568581616031416	0.7862933065297746
CAGL0J10179g	996974.0	996792.0	-		-0.0977692892912719	-0.0762954443243633	0.5142344690885636	0.21658971178665595	0.28601800896980184	0.5328739895727022
CAGL0J10186g	998756.0	997347.0	-	-0.19214183899999998	-0.0819878580306823	0.449035648522136	-0.1468292217940215	-0.1853635876947148	0.29997010696832893	0.3003949333377209
CAGL0J10208g	1000288.0	999365.0	-	0.096890056	-0.12162853319889698	0.34187971414156	0.08437697361013896	0.20263761378812917	0.21625751897716722	0.7369655941662062
CAGL0J10230g	1002204.0	1000573.0	-	-0.042536174	-0.0696366441114695	0.113334483707155	0.03886655871018206	0.20496296345455015	0.19167525107500077	0.5958508168638924
CAGL0J10252g	1003396.0	1002530.0	-	0.917194394	0.917336984169652	0.331842454099993	0.09234960103786868	0.04783576456637799	0.056140584803596336	0.6384017596826167
CAGL0J10274g	1005890.0	1003911.0	-	0.09939424300000001	0.142601427772861	0.00204653046960248	0.8783177882882188	0.8713417392889551	0.7334817233511295	0.6394102847435326
CAGL0J10296g	1008063.0	1006624.0	-	-0.109887073	-0.286925476556482	-1.2283816530145	0.20263761378812917	0.024914460711655064	-0.06212005537439371	1.2390711624830784
CAGL0J10318g	1009995.0	1008835.0	-	0.214687023	-0.293654997534354	-0.28297808782112704	0.7464372429211903	0.5962860930322815	0.1345380878429382	0.5128127149653208
CAGL0J10340g	1011777.0	1010761.0	-	0.206333055	-0.0566063275800967	-0.174471030628973	1.1440720358792076	0.9470816998523872	0.47370694633093796	0.5558161550616396
CAGL0J10362g	1012918.0	1012289.0	-	0.18257708	-0.00882158474423805	-0.12293762132358302	0.5474537500374375	0.5627346192739192	0.26708301882894386	1.6872125589691065
CAGL0J10384g	1014251.0	1013323.0	-		0.308284060326293	0.303816871077967	0.07740092461087539	-0.018270604521880413	-0.08238381675320652	-0.12432813500220158
CAGL0J10406g	1016439.0	1015309.0	-	0.173120217	0.11770461590783	0.19989658474132502	-0.08803109451451514	0.13719563031884816	0.28003853839900456	0.0630097975258005
CAGL0J10428g	1020031.0	1016825.0	-	-0.11883361099999999	0.0641491258265461	-0.153298893704424	0.7088994554489633	0.7138823475912942	0.33916885848799955	-0.3454965660257667
CAGL0J10450g	1022596.0	1021676.0	-	-0.190991663	0.0610577697457526	-0.136123587885027	0.7995880924393881	0.9680098468501774	0.8603793765758267	-0.24327115101236385
CAGL0J10472g	1023529.0	1027566.0	+	0.503602845	-0.0699836270169193	-0.147299392408352	0.7995880924393881	0.9680098468501774	0.8603793765758267	-0.2750070474998698
CAGL0J10494g	1029320.0	1029910.0	+	-0.241754208	0.0821322369640937	0.54816119292935	-0.08537355203860526	-0.11394213365463654	0.09068863699042509	2.1744977312321363
CAGL0J10516g	1032355.0	1030397.0	-	0.042963777	0.120495901931729	-0.0299353553147332	-0.037537787472227156	0.0	0.17905192431442876	0.43982060020873215
CAGL0J10538g	1032847.0	1034079.0	+	0.310736972	-0.34982799962426	0.162289412247591	-0.023585689473700305	0.07872969584883044	0.17905192431442876	1.2995602818589078
CAGL0J10560g	1035178.0	1034276.0	-	-0.232260545	-0.172528797705529	-0.12320441985556402	1.4613161689409506	1.60349469140213	0.4066039988142132	0.07871197601404077
CAGL0J10582g	1035745.0	1037154.0	+	0.196963041	0.10955038872869599	-0.185962389821918	0.09002425137144739	-0.04052752275762584	0.08803109451451525	0.3719687773869579
CAGL0J10604g	1038017.0	1037574.0	-	0.357194356	0.216352509008388	-0.544763188113263	0.375377874722272	0.32986745982231513	0.26309670511507915	0.0
CAGL0J10626g	1039996.0	1038392.0	-	-0.089027756	0.24470643856189198	-0.136247602171393	-0.10297977094150819	0.0740789965159881	-0.004650699332842258	0.32956815708949433
CAGL0J10670g	1041784.0	1045221.0	+	0.07572148	0.30900946314426003	-0.130069694138548	-0.03786998028171588	-0.18071288836187255	0.1215825682728776	0.32956815708949433
CAGL0J10692g	1046446.0	1045346.0	-	0.13923938	0.0103109540039808	0.056364200804984	0.09666810756122218	0.18768893736113593	0.0594625128984839	0.13289427049734548
CAGL0J10714g	1046800.0	1047771.0	+		-0.255461622890439	0.251618409503018	0.21393216931074607	0.18768893736113593	0.009633591475173267	-0.02003775323654509
CAGL0J10736g	1048132.0	1049292.0	+	-0.641876247	-0.0432628030963937	-0.372036540750884	0.16842175441078922	0.10796266308383927	0.12390791793929876	-0.06140054466414325
CAGL0J10758g	1051532.0	1049391.0	-	0.42651316799999994	0.0874117630634789	0.10832143918543	2.37883270874884	2.5044015907355828	0.6617280765015625	0.8210298589546806
CAGL0J10780g	1054949.0	1051926.0	-	-0.030861487000000003	0.0670820646173014	-0.29773925062664797	0.5992758283176802	0.5846593447001759	0.3554463061529477	-0.05062607306996796
CAGL0J10802g	1055975.0	1055802.0	-		0.5672706527907779	0.127659303305423	0.8477560498152548	0.537820158562264	0.40826496286165675	0.9914885001444826
CAGL0J10824g	1058405.0	1056204.0	-	0.188551424	-0.0755703225733944	0.117088107780318	0.8258313243889982	0.501278949518503	0.4830083449966226	1.4208431209600496
CAGL0J10846g	1059513.0	1058824.0	-	-1.331717111	0.5282556199179629	-0.31245345723025203	0.14915457146044264	0.7464372429211903	0.17871973150494014	0.4769027548637032
CAGL0J10868g	1061423.0	1060575.0	-	0.695205948	-0.0368071241857136	0.6208053344519399	-0.18469920207573728	0.10829485589332795	0.17340464655312032	0.43550160183855946
CAGL0J10890g	1063241.0	1061847.0	-	0.7121961729999999	0.646083774807148	0.364784131295311	-0.2335315450705815	-0.10331196375099692	0.14583264336555518	1.0894350835819444
CAGL0J10912g	1063600.0	1065081.0	+	1.0314371420000001	0.48545570306613794	0.494639926999877	-0.28435704492235825	-0.05746935604155134	0.16177789822101446	0.4150374992788437
CAGL0J10934g	1067086.0	1065251.0	-	0.314682841	0.19755107861587196	-0.146506825806298	0.2248945320238743	0.5770189100819348	0.3820217309120466	0.013805799525030428
CAGL0J10956g	1068578.0	1070431.0	+	0.805711782	0.22111635264192397	0.170870283805519	0.5418064722761289	0.5770189100819348	0.836129301483149	0.0692626624371138
CAGL0J10978g	1071911.0	1073158.0	+	0.308166681	-0.26397661310925197	0.128278446662713	0.005647277761308587	0.2883433586362232	0.08205162394371775	0.5454341365345187
CAGL0J11000g	1073752.0	1074513.0	+	-0.10927786	0.184323180020818	0.189290107484327	-0.14184632965169033	-0.15015114988890874	-0.15579842765021729	0.3325753390868709
CAGL0J11022g	1075366.0	1076025.0	+	-0.083689499	0.0498210083469571	-0.17673974289989103	-0.19300402231295577	-0.08869548013349252	-0.1903464798370458	0.7306100991263828
CAGL0J11044g	1078322.0	1076112.0	-		0.0847817197103926	-0.0524552320500763	-0.377703224388693	-0.18835332298011342	-0.03521243780580608	-0.012174713946102214
CAGL0J11066g	1080901.0	1078886.0	-	0.8909521709999999	0.6763122879136839	0.49222568424196006	0.10663389184588418	-0.04418164366200194	0.2205760255005209	0.14607825948794462
CAGL0J11088g	1081270.0	1081962.0	+	-0.038088836	0.184322387959633	0.352073711207024	0.5394811226097076	0.574361367606025	0.16509982631590187	0.36587144247495945
CAGL0J11110g	1083588.0	1082062.0	-	0.688434335	0.19716803539912303	0.27688712223211703	-0.04218848680506954	0.3142543977763445	0.11261336241668145	0.8300749985576876
CAGL0J11132g	1084251.0	1085066.0	+	-0.35184710399999997	-0.15605882736949803	0.029670143026132002	-0.04218848680506954	0.3142543977763445	0.11261336241668145	0.4934085628317162
CAGL0J11154g	1085737.0	1086879.0	+	1.9951221030000001	0.338038060426324	0.5604909684831519	0.7049131417350983	0.5335016520389104	0.4076005772426794	1.1650592462704965
CAGL0J11176g	1088473.0	1090362.0	+	-0.5330691320000001	-0.428031350457053	-0.30905425021293104	1.2360894441075874	1.2696409178659498	0.6690363183103148	-0.29545588352617136
CAGL0J11198g	1091056.0	1091982.0	+	-0.483171917	-0.0626776023357152	-0.397022178351756	1.1188253823580634	1.052719013269805	0.3321928094887363	0.4405725913859815
CAGL0J11220g	1092997.0	1092254.0	-	0.004599288	0.006150354333984921	0.23349139176320602	-0.00963359147517341	-0.1255688819867423	-0.05414742794666399	0.3036162166104208
CAGL0J11242g	1094754.0	1095908.0	+	0.19089667600000002	-0.162980219338826	0.39197502959036	-0.22721988169029553	-0.39032655114926507	-0.30262764944423876	0.14852252471008814
CAGL0J11264g	1097571.0	1096342.0	-	0.137931769	0.0249953192242974	0.10555760333154698	1.0248148172727514	1.3756104240928568	0.6368136157899075	0.307181509518176
CAGL0J11286g	1097912.0	1099498.0	+	0.9973201190000001	0.0939430889054898	0.386537831183402	1.0248148172727514	1.3756104240928568	0.6368136157899075	0.4581062211707298
CAGL0J11308g	1099969.0	1102155.0	+	-0.004367857	-0.11642694639502901	0.271847735073178	0.2036341922165953	0.25578846330632704	0.1498189570794201	1.1485225247100879
CAGL0J11330g	1102695.0	1103144.0	+	-0.30850558100000003	-0.436575274654508	-0.287498362865063	0.23585689473700266	0.09068863699042509	0.19964787850273055	0.8610235868511896
CAGL0J11352g	1105788.0	1103473.0	-	0.599308787	0.179927984663832	-0.0576039270992921	0.005315084951819755	0.07939408146780808	0.11261336241668145	0.5543122878809716
CAGL0J11374g	1106466.0	1106215.0	-		-0.427294935807174	0.5657114005804871	-0.22821646011876184	0.11427432646412516	-0.04551041489995689	0.5543122878809716
CAGL0J11396g	1107783.0	1106524.0	-	1.800583306	0.0326588212561302	0.167451766731952	0.008969205856195728	0.09733249318019983	0.023585689473700256	0.05444778402237651
CAGL0J11418g	1108949.0	1107909.0	-	-0.10181535	0.0948601024417938	-0.0724831874456821	0.3617579695332337	0.27538783906616227	0.21625751897716722	0.4898052676808161
CAGL0J11440g	1111308.0	1109677.0	-	0.20434176	0.11630514930225698	-0.41588605162972897	1.3121615974805083	0.9457529286144322	0.9912633435143889	1.0114047632722494
CAGL0J11462g	1113304.0	1112678.0	-	-0.384605656	0.19005893902885396	-0.191491998723053	0.309935891252991	0.25313092083041694	0.6378101942183737	0.9941234336633308
